20,0.09782608695652174,0,0.03260869565217391,0
6,0.25,0,0.08333333333333333,0
28,0.2421875,0,0.078125,25
11,0.15384615384615385,0,0.05128205128205128,0
13,0.04081632653061224,0,0.04081632653061224,0
32,0.11206896551724138,0,0.0603448275862069,4
16,0.03225806451612903,0,0.03225806451612903,0
26,0.05185185185185185,0,0.07407407407407407,1
26,0.19696969696969696,0,0.09090909090909091,19
29,0.11904761904761904,0,0.1111111111111111,13
21,0.06741573033707865,0,0.02247191011235955,0
26,0.2702702702702703,0,0.15315315315315314,22
26,0.2230769230769231,0,0.3076923076923077,20
37,0.025,0,0.01875,0
8,0.07142857142857142,0,0.9285714285714286,0
19,0.08396946564885496,1,0.17557251908396945,0
4,0.2608695652173913,0,0.043478260869565216,0
19,0.09523809523809523,0,0.047619047619047616,1
13,0.06818181818181818,0,0.045454545454545456,0
24,0.24242424242424243,0,0.24242424242424243,23
8,0.029411764705882353,0,0.029411764705882353,0
11,0.05405405405405406,0,0.02702702702702703,1
11,0.16666666666666666,0,0.047619047619047616,0
20,0.057971014492753624,0,0.043478260869565216,1
11,0.0425531914893617,0,0.06382978723404255,0
28,0.05982905982905983,0,0.06837606837606838,0
5,0.038461538461538464,0,0.038461538461538464,0
32,0.05825242718446602,0,0.05825242718446602,0
15,0.11475409836065574,0,0.03278688524590164,0
12,0.07547169811320754,0,0.09433962264150944,0
26,0.0380952380952381,0,0.009523809523809525,0
41,0.060810810810810814,0,0.033783783783783786,2
6,0.041666666666666664,0,0.041666666666666664,0
17,0.014705882352941176,0,0.029411764705882353,0
29,0.03076923076923077,0,0.1,1
28,0.09473684210526316,0,0.031578947368421054,2
9,0.07692307692307693,0,0.05128205128205128,0
8,0.0,0,0.09523809523809523,0
4,0.25,0,0.08333333333333333,0
30,0.05555555555555555,0,0.031746031746031744,0
17,0.045454545454545456,0,0.06060606060606061,0
34,0.13761467889908258,0,0.09174311926605505,0
33,0.19285714285714287,0,0.05,22
4,0.0625,0,0.9375,0
13,0.1724137931034483,0,0.05172413793103448,0
3,0.13333333333333333,0,0.03333333333333333,0
8,0.05263157894736842,0,0.02631578947368421,0
5,0.07407407407407407,0,0.037037037037037035,0
14,0.037037037037037035,0,0.037037037037037035,0
30,0.058823529411764705,0,0.058823529411764705,0
12,0.0425531914893617,0,0.0425531914893617,0
23,0.11,0,0.01,0
16,0.015384615384615385,0,0.015384615384615385,0
55,0.059574468085106386,0,0.029787234042553193,0
22,0.050505050505050504,0,0.24242424242424243,0
13,0.09523809523809523,0,0.1111111111111111,0
27,0.26865671641791045,0,0.08955223880597014,24
6,0.10344827586206896,0,0.06896551724137931,0
4,0.0,0,0.05263157894736842,0
7,0.08823529411764706,0,0.029411764705882353,0
23,0.06976744186046512,0,0.03488372093023256,1
9,0.05,0,0.05,0
6,0.0,0,0.15,0
12,0.044444444444444446,0,0.044444444444444446,0
24,0.022988505747126436,0,0.022988505747126436,0
28,0.152,0,0.048,15
23,0.08,0,0.03,0
22,0.2391304347826087,0,0.17391304347826086,21
15,0.078125,0,0.078125,0
8,0.037037037037037035,0,0.037037037037037035,0
8,0.23076923076923078,0,0.07692307692307693,0
5,0.04,0,0.04,0
10,0.027777777777777776,0,0.9722222222222222,0
6,0.16216216216216217,0,0.02702702702702703,0
5,0.1875,0,0.0625,0
9,0.05714285714285714,0,0.05714285714285714,0
14,0.03333333333333333,0,0.016666666666666666,0
11,0.075,0,0.025,0
7,0.14705882352941177,0,0.029411764705882353,0
16,0.06557377049180328,0,0.06557377049180328,0
4,0.10526315789473684,0,0.10526315789473684,0
8,0.08333333333333333,0,0.08333333333333333,0
10,0.0,0,0.043478260869565216,0
9,0.0,0,0.03571428571428571,0
3,0.08333333333333333,0,0.08333333333333333,0
11,0.1111111111111111,0,0.044444444444444446,0
26,0.052083333333333336,0,0.041666666666666664,1
31,0.03508771929824561,0,0.043859649122807015,0
9,0.029411764705882353,0,0.029411764705882353,0
7,0.14285714285714285,0,0.02857142857142857,0
10,0.10204081632653061,0,0.04081632653061224,0
39,0.04487179487179487,0,0.02564102564102564,2
26,0.02586206896551724,0,0.16379310344827586,1
23,0.22608695652173913,0,0.034782608695652174,22
20,0.06818181818181818,0,0.03409090909090909,3
29,0.2,0,0.13846153846153847,18
5,0.10344827586206896,0,0.034482758620689655,0
12,0.025,0,0.025,0
38,0.04964539007092199,0,0.03546099290780142,0
7,0.0,0,0.04,0
11,0.06382978723404255,0,0.0425531914893617,0
21,0.03278688524590164,0,0.06557377049180328,0
16,0.06557377049180328,0,0.03278688524590164,1
26,0.05185185185185185,0,0.07407407407407407,1
36,0.05405405405405406,0,0.02702702702702703,0
10,0.0,0,0.02857142857142857,0
17,0.02531645569620253,0,0.02531645569620253,0
10,0.058823529411764705,0,0.08823529411764706,0
14,0.014492753623188406,0,0.014492753623188406,0
24,0.06521739130434782,0,0.05434782608695652,0
6,0.12,0,0.08,0
8,0.030303030303030304,0,0.030303030303030304,0
5,0.07407407407407407,0,0.037037037037037035,0
24,0.0684931506849315,0,0.0410958904109589,1
27,0.2196969696969697,0,0.1590909090909091,22
24,0.125,0,0.03333333333333333,0
32,0.112,0,0.088,1
27,0.24,0,0.016,22
12,0.06666666666666667,0,0.03333333333333333,0
15,0.08333333333333333,0,0.027777777777777776,0
20,0.296,0,0.128,34
26,0.25190839694656486,0,0.19083969465648856,26
8,0.06521739130434782,0,0.0,0
27,0.18461538461538463,0,0.023076923076923078,22
13,0.07692307692307693,0,0.05128205128205128,2
7,0.125,0,0.0,0
4,0.11764705882352941,0,0.058823529411764705,0
46,0.04522613065326633,0,0.020100502512562814,0
5,0.05555555555555555,0,0.05555555555555555,0
27,0.04938271604938271,0,0.9259259259259259,0
5,0.20833333333333334,0,0.041666666666666664,0
2,0.25,0,0.125,0
5,0.08571428571428572,0,0.05714285714285714,0
4,0.045454545454545456,0,0.045454545454545456,0
25,0.13861386138613863,0,0.13861386138613863,8
28,0.15555555555555556,0,0.11851851851851852,13
6,0.12121212121212122,0,0.06060606060606061,0
8,0.037037037037037035,0,0.07407407407407407,0
9,0.02631578947368421,0,0.05263157894736842,0
32,0.07258064516129033,0,0.0967741935483871,5
20,0.19696969696969696,0,0.06060606060606061,0
8,0.07692307692307693,0,0.038461538461538464,0
5,0.08695652173913043,0,0.08695652173913043,0
26,0.08396946564885496,0,0.03816793893129771,2
10,0.06060606060606061,0,0.06060606060606061,0
7,0.0,0,0.05263157894736842,0
